sample_id,source_sample_id,true_label,condition,parameter,source_file,raw_page,processed_28x28,input_32x32,normalized_32x32
7_7_01_254ebf4a_r03c04__noise_sigma_10,7_7_01_254ebf4a_r03c04,7,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/7/7_7_01_254ebf4a_r03c04.png,./data/raw/dataset/7_01.jpg,noise/sigma_10/processed_28x28/7/7_7_01_254ebf4a_r03c04__noise_sigma_10.png,noise/sigma_10/input_32x32/7/7_7_01_254ebf4a_r03c04__noise_sigma_10.png,noise/sigma_10/normalized_32x32/7/7_7_01_254ebf4a_r03c04__noise_sigma_10.npy
7_7_01_254ebf4a_r04c01__noise_sigma_10,7_7_01_254ebf4a_r04c01,7,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/7/7_7_01_254ebf4a_r04c01.png,./data/raw/dataset/7_01.jpg,noise/sigma_10/processed_28x28/7/7_7_01_254ebf4a_r04c01__noise_sigma_10.png,noise/sigma_10/input_32x32/7/7_7_01_254ebf4a_r04c01__noise_sigma_10.png,noise/sigma_10/normalized_32x32/7/7_7_01_254ebf4a_r04c01__noise_sigma_10.npy
7_7_01_254ebf4a_r04c02__noise_sigma_10,7_7_01_254ebf4a_r04c02,7,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/7/7_7_01_254ebf4a_r04c02.png,./data/raw/dataset/7_01.jpg,noise/sigma_10/processed_28x28/7/7_7_01_254ebf4a_r04c02__noise_sigma_10.png,noise/sigma_10/input_32x32/7/7_7_01_254ebf4a_r04c02__noise_sigma_10.png,noise/sigma_10/normalized_32x32/7/7_7_01_254ebf4a_r04c02__noise_sigma_10.npy
7_7_01_254ebf4a_r04c03__noise_sigma_10,7_7_01_254ebf4a_r04c03,7,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/7/7_7_01_254ebf4a_r04c03.png,./data/raw/dataset/7_01.jpg,noise/sigma_10/processed_28x28/7/7_7_01_254ebf4a_r04c03__noise_sigma_10.png,noise/sigma_10/input_32x32/7/7_7_01_254ebf4a_r04c03__noise_sigma_10.png,noise/sigma_10/normalized_32x32/7/7_7_01_254ebf4a_r04c03__noise_sigma_10.npy
7_7_01_254ebf4a_r04c04__noise_sigma_10,7_7_01_254ebf4a_r04c04,7,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/7/7_7_01_254ebf4a_r04c04.png,./data/raw/dataset/7_01.jpg,noise/sigma_10/processed_28x28/7/7_7_01_254ebf4a_r04c04__noise_sigma_10.png,noise/sigma_10/input_32x32/7/7_7_01_254ebf4a_r04c04__noise_sigma_10.png,noise/sigma_10/normalized_32x32/7/7_7_01_254ebf4a_r04c04__noise_sigma_10.npy
7_7_02_923c5b16_r01c01__noise_sigma_10,7_7_02_923c5b16_r01c01,7,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r01c01.png,./data/raw/dataset/7_02.jpg,noise/sigma_10/processed_28x28/7/7_7_02_923c5b16_r01c01__noise_sigma_10.png,noise/sigma_10/input_32x32/7/7_7_02_923c5b16_r01c01__noise_sigma_10.png,noise/sigma_10/normalized_32x32/7/7_7_02_923c5b16_r01c01__noise_sigma_10.npy
7_7_02_923c5b16_r01c02__noise_sigma_10,7_7_02_923c5b16_r01c02,7,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r01c02.png,./data/raw/dataset/7_02.jpg,noise/sigma_10/processed_28x28/7/7_7_02_923c5b16_r01c02__noise_sigma_10.png,noise/sigma_10/input_32x32/7/7_7_02_923c5b16_r01c02__noise_sigma_10.png,noise/sigma_10/normalized_32x32/7/7_7_02_923c5b16_r01c02__noise_sigma_10.npy
7_7_02_923c5b16_r01c03__noise_sigma_10,7_7_02_923c5b16_r01c03,7,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r01c03.png,./data/raw/dataset/7_02.jpg,noise/sigma_10/processed_28x28/7/7_7_02_923c5b16_r01c03__noise_sigma_10.png,noise/sigma_10/input_32x32/7/7_7_02_923c5b16_r01c03__noise_sigma_10.png,noise/sigma_10/normalized_32x32/7/7_7_02_923c5b16_r01c03__noise_sigma_10.npy
7_7_02_923c5b16_r01c04__noise_sigma_10,7_7_02_923c5b16_r01c04,7,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r01c04.png,./data/raw/dataset/7_02.jpg,noise/sigma_10/processed_28x28/7/7_7_02_923c5b16_r01c04__noise_sigma_10.png,noise/sigma_10/input_32x32/7/7_7_02_923c5b16_r01c04__noise_sigma_10.png,noise/sigma_10/normalized_32x32/7/7_7_02_923c5b16_r01c04__noise_sigma_10.npy
7_7_02_923c5b16_r02c01__noise_sigma_10,7_7_02_923c5b16_r02c01,7,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r02c01.png,./data/raw/dataset/7_02.jpg,noise/sigma_10/processed_28x28/7/7_7_02_923c5b16_r02c01__noise_sigma_10.png,noise/sigma_10/input_32x32/7/7_7_02_923c5b16_r02c01__noise_sigma_10.png,noise/sigma_10/normalized_32x32/7/7_7_02_923c5b16_r02c01__noise_sigma_10.npy
7_7_02_923c5b16_r02c02__noise_sigma_10,7_7_02_923c5b16_r02c02,7,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r02c02.png,./data/raw/dataset/7_02.jpg,noise/sigma_10/processed_28x28/7/7_7_02_923c5b16_r02c02__noise_sigma_10.png,noise/sigma_10/input_32x32/7/7_7_02_923c5b16_r02c02__noise_sigma_10.png,noise/sigma_10/normalized_32x32/7/7_7_02_923c5b16_r02c02__noise_sigma_10.npy
7_7_02_923c5b16_r02c03__noise_sigma_10,7_7_02_923c5b16_r02c03,7,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r02c03.png,./data/raw/dataset/7_02.jpg,noise/sigma_10/processed_28x28/7/7_7_02_923c5b16_r02c03__noise_sigma_10.png,noise/sigma_10/input_32x32/7/7_7_02_923c5b16_r02c03__noise_sigma_10.png,noise/sigma_10/normalized_32x32/7/7_7_02_923c5b16_r02c03__noise_sigma_10.npy
7_7_02_923c5b16_r02c04__noise_sigma_10,7_7_02_923c5b16_r02c04,7,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r02c04.png,./data/raw/dataset/7_02.jpg,noise/sigma_10/processed_28x28/7/7_7_02_923c5b16_r02c04__noise_sigma_10.png,noise/sigma_10/input_32x32/7/7_7_02_923c5b16_r02c04__noise_sigma_10.png,noise/sigma_10/normalized_32x32/7/7_7_02_923c5b16_r02c04__noise_sigma_10.npy
7_7_02_923c5b16_r03c01__noise_sigma_10,7_7_02_923c5b16_r03c01,7,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r03c01.png,./data/raw/dataset/7_02.jpg,noise/sigma_10/processed_28x28/7/7_7_02_923c5b16_r03c01__noise_sigma_10.png,noise/sigma_10/input_32x32/7/7_7_02_923c5b16_r03c01__noise_sigma_10.png,noise/sigma_10/normalized_32x32/7/7_7_02_923c5b16_r03c01__noise_sigma_10.npy
7_7_02_923c5b16_r03c02__noise_sigma_10,7_7_02_923c5b16_r03c02,7,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r03c02.png,./data/raw/dataset/7_02.jpg,noise/sigma_10/processed_28x28/7/7_7_02_923c5b16_r03c02__noise_sigma_10.png,noise/sigma_10/input_32x32/7/7_7_02_923c5b16_r03c02__noise_sigma_10.png,noise/sigma_10/normalized_32x32/7/7_7_02_923c5b16_r03c02__noise_sigma_10.npy
7_7_02_923c5b16_r03c03__noise_sigma_10,7_7_02_923c5b16_r03c03,7,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r03c03.png,./data/raw/dataset/7_02.jpg,noise/sigma_10/processed_28x28/7/7_7_02_923c5b16_r03c03__noise_sigma_10.png,noise/sigma_10/input_32x32/7/7_7_02_923c5b16_r03c03__noise_sigma_10.png,noise/sigma_10/normalized_32x32/7/7_7_02_923c5b16_r03c03__noise_sigma_10.npy
7_7_02_923c5b16_r03c04__noise_sigma_10,7_7_02_923c5b16_r03c04,7,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r03c04.png,./data/raw/dataset/7_02.jpg,noise/sigma_10/processed_28x28/7/7_7_02_923c5b16_r03c04__noise_sigma_10.png,noise/sigma_10/input_32x32/7/7_7_02_923c5b16_r03c04__noise_sigma_10.png,noise/sigma_10/normalized_32x32/7/7_7_02_923c5b16_r03c04__noise_sigma_10.npy
7_7_02_923c5b16_r04c01__noise_sigma_10,7_7_02_923c5b16_r04c01,7,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r04c01.png,./data/raw/dataset/7_02.jpg,noise/sigma_10/processed_28x28/7/7_7_02_923c5b16_r04c01__noise_sigma_10.png,noise/sigma_10/input_32x32/7/7_7_02_923c5b16_r04c01__noise_sigma_10.png,noise/sigma_10/normalized_32x32/7/7_7_02_923c5b16_r04c01__noise_sigma_10.npy
7_7_02_923c5b16_r04c02__noise_sigma_10,7_7_02_923c5b16_r04c02,7,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r04c02.png,./data/raw/dataset/7_02.jpg,noise/sigma_10/processed_28x28/7/7_7_02_923c5b16_r04c02__noise_sigma_10.png,noise/sigma_10/input_32x32/7/7_7_02_923c5b16_r04c02__noise_sigma_10.png,noise/sigma_10/normalized_32x32/7/7_7_02_923c5b16_r04c02__noise_sigma_10.npy
7_7_02_923c5b16_r04c03__noise_sigma_10,7_7_02_923c5b16_r04c03,7,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r04c03.png,./data/raw/dataset/7_02.jpg,noise/sigma_10/processed_28x28/7/7_7_02_923c5b16_r04c03__noise_sigma_10.png,noise/sigma_10/input_32x32/7/7_7_02_923c5b16_r04c03__noise_sigma_10.png,noise/sigma_10/normalized_32x32/7/7_7_02_923c5b16_r04c03__noise_sigma_10.npy
7_7_02_923c5b16_r04c04__noise_sigma_10,7_7_02_923c5b16_r04c04,7,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r04c04.png,./data/raw/dataset/7_02.jpg,noise/sigma_10/processed_28x28/7/7_7_02_923c5b16_r04c04__noise_sigma_10.png,noise/sigma_10/input_32x32/7/7_7_02_923c5b16_r04c04__noise_sigma_10.png,noise/sigma_10/normalized_32x32/7/7_7_02_923c5b16_r04c04__noise_sigma_10.npy
8_8_01_e470fe0b_r01c01__noise_sigma_10,8_8_01_e470fe0b_r01c01,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r01c01.png,./data/raw/dataset/8_01.jpg,noise/sigma_10/processed_28x28/8/8_8_01_e470fe0b_r01c01__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_01_e470fe0b_r01c01__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_01_e470fe0b_r01c01__noise_sigma_10.npy
8_8_01_e470fe0b_r01c02__noise_sigma_10,8_8_01_e470fe0b_r01c02,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r01c02.png,./data/raw/dataset/8_01.jpg,noise/sigma_10/processed_28x28/8/8_8_01_e470fe0b_r01c02__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_01_e470fe0b_r01c02__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_01_e470fe0b_r01c02__noise_sigma_10.npy
8_8_01_e470fe0b_r01c03__noise_sigma_10,8_8_01_e470fe0b_r01c03,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r01c03.png,./data/raw/dataset/8_01.jpg,noise/sigma_10/processed_28x28/8/8_8_01_e470fe0b_r01c03__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_01_e470fe0b_r01c03__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_01_e470fe0b_r01c03__noise_sigma_10.npy
8_8_01_e470fe0b_r01c04__noise_sigma_10,8_8_01_e470fe0b_r01c04,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r01c04.png,./data/raw/dataset/8_01.jpg,noise/sigma_10/processed_28x28/8/8_8_01_e470fe0b_r01c04__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_01_e470fe0b_r01c04__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_01_e470fe0b_r01c04__noise_sigma_10.npy
8_8_01_e470fe0b_r02c01__noise_sigma_10,8_8_01_e470fe0b_r02c01,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r02c01.png,./data/raw/dataset/8_01.jpg,noise/sigma_10/processed_28x28/8/8_8_01_e470fe0b_r02c01__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_01_e470fe0b_r02c01__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_01_e470fe0b_r02c01__noise_sigma_10.npy
8_8_01_e470fe0b_r02c02__noise_sigma_10,8_8_01_e470fe0b_r02c02,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r02c02.png,./data/raw/dataset/8_01.jpg,noise/sigma_10/processed_28x28/8/8_8_01_e470fe0b_r02c02__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_01_e470fe0b_r02c02__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_01_e470fe0b_r02c02__noise_sigma_10.npy
8_8_01_e470fe0b_r02c03__noise_sigma_10,8_8_01_e470fe0b_r02c03,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r02c03.png,./data/raw/dataset/8_01.jpg,noise/sigma_10/processed_28x28/8/8_8_01_e470fe0b_r02c03__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_01_e470fe0b_r02c03__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_01_e470fe0b_r02c03__noise_sigma_10.npy
8_8_01_e470fe0b_r02c04__noise_sigma_10,8_8_01_e470fe0b_r02c04,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r02c04.png,./data/raw/dataset/8_01.jpg,noise/sigma_10/processed_28x28/8/8_8_01_e470fe0b_r02c04__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_01_e470fe0b_r02c04__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_01_e470fe0b_r02c04__noise_sigma_10.npy
8_8_01_e470fe0b_r03c01__noise_sigma_10,8_8_01_e470fe0b_r03c01,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r03c01.png,./data/raw/dataset/8_01.jpg,noise/sigma_10/processed_28x28/8/8_8_01_e470fe0b_r03c01__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_01_e470fe0b_r03c01__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_01_e470fe0b_r03c01__noise_sigma_10.npy
8_8_01_e470fe0b_r03c02__noise_sigma_10,8_8_01_e470fe0b_r03c02,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r03c02.png,./data/raw/dataset/8_01.jpg,noise/sigma_10/processed_28x28/8/8_8_01_e470fe0b_r03c02__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_01_e470fe0b_r03c02__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_01_e470fe0b_r03c02__noise_sigma_10.npy
8_8_01_e470fe0b_r03c03__noise_sigma_10,8_8_01_e470fe0b_r03c03,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r03c03.png,./data/raw/dataset/8_01.jpg,noise/sigma_10/processed_28x28/8/8_8_01_e470fe0b_r03c03__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_01_e470fe0b_r03c03__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_01_e470fe0b_r03c03__noise_sigma_10.npy
8_8_01_e470fe0b_r03c04__noise_sigma_10,8_8_01_e470fe0b_r03c04,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r03c04.png,./data/raw/dataset/8_01.jpg,noise/sigma_10/processed_28x28/8/8_8_01_e470fe0b_r03c04__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_01_e470fe0b_r03c04__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_01_e470fe0b_r03c04__noise_sigma_10.npy
8_8_01_e470fe0b_r04c01__noise_sigma_10,8_8_01_e470fe0b_r04c01,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r04c01.png,./data/raw/dataset/8_01.jpg,noise/sigma_10/processed_28x28/8/8_8_01_e470fe0b_r04c01__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_01_e470fe0b_r04c01__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_01_e470fe0b_r04c01__noise_sigma_10.npy
8_8_01_e470fe0b_r04c02__noise_sigma_10,8_8_01_e470fe0b_r04c02,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r04c02.png,./data/raw/dataset/8_01.jpg,noise/sigma_10/processed_28x28/8/8_8_01_e470fe0b_r04c02__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_01_e470fe0b_r04c02__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_01_e470fe0b_r04c02__noise_sigma_10.npy
8_8_01_e470fe0b_r04c03__noise_sigma_10,8_8_01_e470fe0b_r04c03,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r04c03.png,./data/raw/dataset/8_01.jpg,noise/sigma_10/processed_28x28/8/8_8_01_e470fe0b_r04c03__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_01_e470fe0b_r04c03__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_01_e470fe0b_r04c03__noise_sigma_10.npy
8_8_01_e470fe0b_r04c04__noise_sigma_10,8_8_01_e470fe0b_r04c04,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r04c04.png,./data/raw/dataset/8_01.jpg,noise/sigma_10/processed_28x28/8/8_8_01_e470fe0b_r04c04__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_01_e470fe0b_r04c04__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_01_e470fe0b_r04c04__noise_sigma_10.npy
8_8_02_b36c8633_r01c01__noise_sigma_10,8_8_02_b36c8633_r01c01,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_02_b36c8633_r01c01.png,./data/raw/dataset/8_02.jpg,noise/sigma_10/processed_28x28/8/8_8_02_b36c8633_r01c01__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_02_b36c8633_r01c01__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_02_b36c8633_r01c01__noise_sigma_10.npy
8_8_02_b36c8633_r01c02__noise_sigma_10,8_8_02_b36c8633_r01c02,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_02_b36c8633_r01c02.png,./data/raw/dataset/8_02.jpg,noise/sigma_10/processed_28x28/8/8_8_02_b36c8633_r01c02__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_02_b36c8633_r01c02__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_02_b36c8633_r01c02__noise_sigma_10.npy
8_8_02_b36c8633_r01c03__noise_sigma_10,8_8_02_b36c8633_r01c03,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_02_b36c8633_r01c03.png,./data/raw/dataset/8_02.jpg,noise/sigma_10/processed_28x28/8/8_8_02_b36c8633_r01c03__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_02_b36c8633_r01c03__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_02_b36c8633_r01c03__noise_sigma_10.npy
8_8_02_b36c8633_r01c04__noise_sigma_10,8_8_02_b36c8633_r01c04,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_02_b36c8633_r01c04.png,./data/raw/dataset/8_02.jpg,noise/sigma_10/processed_28x28/8/8_8_02_b36c8633_r01c04__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_02_b36c8633_r01c04__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_02_b36c8633_r01c04__noise_sigma_10.npy
8_8_02_b36c8633_r02c01__noise_sigma_10,8_8_02_b36c8633_r02c01,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_02_b36c8633_r02c01.png,./data/raw/dataset/8_02.jpg,noise/sigma_10/processed_28x28/8/8_8_02_b36c8633_r02c01__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_02_b36c8633_r02c01__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_02_b36c8633_r02c01__noise_sigma_10.npy
8_8_02_b36c8633_r02c02__noise_sigma_10,8_8_02_b36c8633_r02c02,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_02_b36c8633_r02c02.png,./data/raw/dataset/8_02.jpg,noise/sigma_10/processed_28x28/8/8_8_02_b36c8633_r02c02__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_02_b36c8633_r02c02__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_02_b36c8633_r02c02__noise_sigma_10.npy
8_8_02_b36c8633_r02c03__noise_sigma_10,8_8_02_b36c8633_r02c03,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_02_b36c8633_r02c03.png,./data/raw/dataset/8_02.jpg,noise/sigma_10/processed_28x28/8/8_8_02_b36c8633_r02c03__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_02_b36c8633_r02c03__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_02_b36c8633_r02c03__noise_sigma_10.npy
8_8_02_b36c8633_r02c04__noise_sigma_10,8_8_02_b36c8633_r02c04,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_02_b36c8633_r02c04.png,./data/raw/dataset/8_02.jpg,noise/sigma_10/processed_28x28/8/8_8_02_b36c8633_r02c04__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_02_b36c8633_r02c04__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_02_b36c8633_r02c04__noise_sigma_10.npy
8_8_02_b36c8633_r03c01__noise_sigma_10,8_8_02_b36c8633_r03c01,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_02_b36c8633_r03c01.png,./data/raw/dataset/8_02.jpg,noise/sigma_10/processed_28x28/8/8_8_02_b36c8633_r03c01__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_02_b36c8633_r03c01__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_02_b36c8633_r03c01__noise_sigma_10.npy
8_8_02_b36c8633_r03c02__noise_sigma_10,8_8_02_b36c8633_r03c02,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_02_b36c8633_r03c02.png,./data/raw/dataset/8_02.jpg,noise/sigma_10/processed_28x28/8/8_8_02_b36c8633_r03c02__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_02_b36c8633_r03c02__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_02_b36c8633_r03c02__noise_sigma_10.npy
8_8_02_b36c8633_r03c03__noise_sigma_10,8_8_02_b36c8633_r03c03,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_02_b36c8633_r03c03.png,./data/raw/dataset/8_02.jpg,noise/sigma_10/processed_28x28/8/8_8_02_b36c8633_r03c03__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_02_b36c8633_r03c03__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_02_b36c8633_r03c03__noise_sigma_10.npy
8_8_02_b36c8633_r03c04__noise_sigma_10,8_8_02_b36c8633_r03c04,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_02_b36c8633_r03c04.png,./data/raw/dataset/8_02.jpg,noise/sigma_10/processed_28x28/8/8_8_02_b36c8633_r03c04__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_02_b36c8633_r03c04__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_02_b36c8633_r03c04__noise_sigma_10.npy
8_8_02_b36c8633_r04c01__noise_sigma_10,8_8_02_b36c8633_r04c01,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_02_b36c8633_r04c01.png,./data/raw/dataset/8_02.jpg,noise/sigma_10/processed_28x28/8/8_8_02_b36c8633_r04c01__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_02_b36c8633_r04c01__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_02_b36c8633_r04c01__noise_sigma_10.npy
8_8_02_b36c8633_r04c02__noise_sigma_10,8_8_02_b36c8633_r04c02,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_02_b36c8633_r04c02.png,./data/raw/dataset/8_02.jpg,noise/sigma_10/processed_28x28/8/8_8_02_b36c8633_r04c02__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_02_b36c8633_r04c02__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_02_b36c8633_r04c02__noise_sigma_10.npy
8_8_02_b36c8633_r04c03__noise_sigma_10,8_8_02_b36c8633_r04c03,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_02_b36c8633_r04c03.png,./data/raw/dataset/8_02.jpg,noise/sigma_10/processed_28x28/8/8_8_02_b36c8633_r04c03__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_02_b36c8633_r04c03__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_02_b36c8633_r04c03__noise_sigma_10.npy
8_8_02_b36c8633_r04c04__noise_sigma_10,8_8_02_b36c8633_r04c04,8,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/8/8_8_02_b36c8633_r04c04.png,./data/raw/dataset/8_02.jpg,noise/sigma_10/processed_28x28/8/8_8_02_b36c8633_r04c04__noise_sigma_10.png,noise/sigma_10/input_32x32/8/8_8_02_b36c8633_r04c04__noise_sigma_10.png,noise/sigma_10/normalized_32x32/8/8_8_02_b36c8633_r04c04__noise_sigma_10.npy
9_9_01_852a4a6b_r01c01__noise_sigma_10,9_9_01_852a4a6b_r01c01,9,noise,sigma=10/255,./data/preprocessed/dataset/processed_28x28/9/9_9_01_852a4a6b_r01c01.png,./data/raw/dataset/9_01.jpg,noise/sigma_10/processed_28x28/9/9_9_01_852a4a6b_r01c01__noise_sigma_10.png,noise/sigma_10/input_32x32/9/9_9_01_852a4a6b_r01c01__noise_sigma_10.png,noise/sigma_10/normalized_32x32/9/9_9_01_852a4a6b_r01c01__noise_sigma_10.npy
